,SITEID,YEAR,STATE,122,141,36,1,176,5,24,123,124,61,190,37,12,26,243,111,152,70,209,53,59,4,21,43,23,38,250,29,206,216,225,13,87,2,3,239,60,31,50,49,68,67,241,254,224,235,0,10,22,30,32,33,34,39,46,51,55,56,62,171,204,212,221,223,230,233,234,253
26,Brownstown,2009,IL,3.6,0,0,0,22.3,0,0,0,0,0,0,0.8,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6.8,0.6,0,0,0,49.7,0.1,0,0,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Brownstown,2010,IL,29.2,0,0,0,7.8,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4.6,0.8,0,0,0,45.8,0,0,0,11.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Brownstown,2011,IL,6.7,0,0,0,30.7,0,0,0,0,0,0,0.2,0,3.8,0,0,0,0.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,5.6,0.9,0.1,0,0,46.1,0.1,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Brownstown,2012,IL,22.9,0,0,0,8.7,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5.3,0.9,0,0,0,46.3,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Brownstown,2013,IL,7.1,0,0,0,27.9,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.5,5.8,0.7,0.1,0,0,45.8,0,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Dekalb,2008,IL,65.4,0,0,0,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,1.8,0.1,0,0,0.5,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Dekalb,2009,IL,60.4,0,0,0,20.3,0,0,0,0,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,2.2,0.1,0,0.1,0.4,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Dekalb,2010,IL,62.1,0,0,0,29.8,0,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1.9,0.1,0.1,0,0.3,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Dekalb,2011,IL,71.2,0,0,0,19.6,0,0,0,0,0,0,2.3,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,2,0.1,0.1,0.1,0.4,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Dekalb,2012,IL,75.8,0,0,0,16.5,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,2.1,0.1,0.1,0.1,0.3,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
