"ID","State","Year","1","5","111","121","122","123","141","176","124","24","195","190","4","61","131","36","28","23","37","27","59","152","44","205","21","29","13","39","241","42","87","63","6","12","143","26","60","142","2","3","48","239","67","74","58","236","225","53","57","25","11","54","240","70","31","229","254","243","0","43","41","68","206","50","38","46","221","250","32","69","242","222","71","216","47","209","219","30","49","207","14","224","66","214","247","246","245","249","235","76","92","33","248","35","55","226","238","22"
"Nashua","IA","2011","41.6","24.9"," 1.3"," 6.1"," 1.3"," 0.1"," 3.8","15.5"," 0.0",0," 0.2"," 2.2",0,0," 0.0"," 1.7"," 0.1",0," 1.3"," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0," 0.0",0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nashua","IA","2012","39.2","24.2"," 1.4"," 6.1"," 1.3"," 0.1"," 3.8","19.4"," 0.0"," 0.0"," 0.1"," 2.4",0,0," 0.0"," 1.3"," 0.0",0," 0.5",0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nashua","IA","2013","38.9","24.5"," 1.3"," 6.2"," 1.2"," 0.1"," 3.4","19.9"," 0.0",0," 0.1"," 2.5",0,0," 0.0"," 1.2"," 0.0",0," 0.5",0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0," 0.0",0,0,0," 0.0",0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sutherland","IA","2008","33.7","34.2"," 0.2"," 7.5"," 0.6"," 0.1"," 3.2","18.3"," 0.0"," 0.0"," 0.8"," 0.1",0,0," 0.0"," 0.6"," 0.1"," 0.0",0,0,0," 0.0",0,0,0,0,0,0,0,0," 0.0"," 0.0",0,0," 0.5",0,0," 0.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sutherland","IA","2009","33.9","34.7"," 0.3"," 7.1"," 0.6"," 0.1"," 2.9","18.6"," 0.0"," 0.0"," 0.6"," 0.1",0,0," 0.0"," 0.5"," 0.0"," 0.0"," 0.2",0,0," 0.0",0,0,0,0," 0.0",0,0,0," 0.0",0,0,0," 0.3",0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sutherland","IA","2010","39.5","35.4"," 0.3"," 4.8"," 0.6"," 0.1"," 2.9","14.7"," 0.0"," 0.0"," 0.6"," 0.3",0,0," 0.0"," 0.4"," 0.0"," 0.0"," 0.0",0,0,0,0,0," 0.0",0,0,0,0,0," 0.0",0,0,0," 0.3",0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sutherland","IA","2011","37.8","31.0"," 0.5"," 5.5"," 0.4"," 0.1"," 3.7","18.1"," 0.0",0," 1.6"," 0.2",0," 0.0"," 0.0"," 0.4",0," 0.0"," 0.2",0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0," 0.3",0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sutherland","IA","2012","39.0","30.0"," 0.6"," 5.5"," 0.5"," 0.1"," 3.7","18.4"," 0.0"," 0.0"," 1.0"," 0.1",0," 0.0"," 0.1"," 0.4"," 0.0",0," 0.1",0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0," 0.5",0,0," 0.0",0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sutherland","IA","2013","38.0","31.7"," 0.5"," 5.5"," 0.5"," 0.1"," 3.1","17.9"," 0.0"," 0.0"," 1.6"," 0.1",0,0," 0.0"," 0.3"," 0.0",0," 0.0",0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0," 0.7",0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ames","IA","2009","39.6","32.4"," 0.1"," 9.6"," 2.9"," 0.8"," 4.9"," 8.7"," 0.2"," 0.0"," 0.0"," 0.3",0," 0.0"," 0.1"," 0.1"," 0.1",0," 0.1",0," 0.0"," 0.0",0,0,0,0,0,0,0,0," 0.0"," 0.0",0," 0.0",0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ames","IA","2010","42.5","30.4"," 0.1"," 7.7"," 2.6"," 0.9"," 4.7"," 9.6"," 0.2",0," 0.0"," 0.3"," 0.0"," 0.0"," 0.2"," 0.5"," 0.0",0," 0.2",0," 0.0",0," 0.0",0,0,0,0,0,0,0," 0.0"," 0.0",0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ames","IA","2011","42.7","30.3"," 0.1"," 8.2"," 2.8"," 1.0"," 4.8"," 7.4"," 0.3",0," 0.1"," 0.3"," 0.0"," 0.0"," 0.1"," 1.3"," 0.1",0," 0.4"," 0.0"," 0.0"," 0.0",0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0," 0.0",0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ames","IA","2012","45.9","25.8"," 0.2"," 8.4"," 2.7"," 1.1"," 5.0"," 8.8"," 0.3",0," 0.3"," 0.2",0," 0.0"," 0.1"," 0.8"," 0.1",0," 0.3"," 0.0",0," 0.0"," 0.0",0,0,0," 0.0",0,0,0,0,0,0," 0.0",0,0,0," 0.0",0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ames","IA","2013","45.7","26.8"," 0.1"," 8.2"," 2.8"," 1.1"," 4.9"," 8.1"," 0.3"," 0.0"," 0.1"," 0.2",0," 0.0"," 0.1"," 0.9"," 0.1",0," 0.5"," 0.0"," 0.0"," 0.0"," 0.0",0,0,0,0,0," 0.0",0,0,0,0," 0.0",0,0,0," 0.0",0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brownstown","IL","2008","16.1","21.3"," 0.2"," 7.0"," 1.2"," 0.1","33.0","15.8"," 0.0"," 1.0"," 0.0",0," 0.1"," 0.0"," 0.0"," 0.0",0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0," 0.0",0,0,0," 4.2",0," 0.0",0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brownstown","IL","2009","11.2","27.1"," 0.2"," 7.0"," 1.2"," 0.1","32.6","16.7"," 0.0"," 0.7"," 0.0",0,0,0,0," 0.0",0,0," 0.1",0,0,0,0,0,0,0,0,0,0,0,0,0," 0.1"," 0.0",0," 3.0",0," 0.0",0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brownstown","IL","2010","23.9","23.9"," 0.3"," 4.9"," 1.2"," 0.2","30.1","14.1"," 0.0"," 0.2"," 0.0"," 0.0"," 0.0"," 0.0"," 0.0"," 0.1"," 0.0",0," 0.1",0," 0.0",0,0,0,0," 0.0",0,0," 0.1",0,0,0,0,0,0," 0.9",0,0,0,0,0,0,0,0," 0.0"," 0.0"," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," 0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
