"ID","State","Year","1","5","24","111","121","122","123","124","131","141","176","190","195","152","4","61","27","13","36","28","59","0","29","44","21","6","23","37","205","32","42","39","26","225","22","41","236","60","142","58","241","68","43","87","63","53","12","143","47","25","74","240","254","3","48","67","2","209","239","92","46","238","57","10","226","76","222","235","237","224","242","31","33","11","71","54","70","229","216","69","246","219","66","243","250","49","50","206","221","38","244","207","77","30","14","249","245","247","220","214","55","248","35","210","34"
"Nashua","IA","2011","45.0","25.7"," 0.0"," 0.5"," 5.8"," 1.5"," 0.4"," 0.1"," 0.1"," 3.7","11.7"," 1.5"," 0.2"," 0.0",NA," 0.0"," 0.0",NA," 1.4"," 0.1"," 0.0"," 1.8",NA," 0.0"," 0.0",NA," 0.0"," 0.3"," 0.0"," 0.0",NA,NA," 0.0",NA,NA,NA,NA," 0.0"," 0.0"," 0.0"," 0.0",NA,NA,NA,NA," 0.0"," 0.0"," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nashua","IA","2012","43.6","24.6"," 0.0"," 0.5"," 5.9"," 1.6"," 0.4"," 0.1"," 0.1"," 3.8","14.7"," 1.5"," 0.2"," 0.0"," 0.0"," 0.0"," 0.0",NA," 1.0"," 0.1",NA," 1.8"," 0.0"," 0.0"," 0.0"," 0.0"," 0.0"," 0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.0"," 0.0"," 0.0"," 0.0"," 0.0",NA,NA,NA," 0.0"," 0.0"," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nashua","IA","2013","40.1","26.4"," 0.0"," 0.5"," 5.9"," 1.6"," 0.4"," 0.1"," 0.1"," 3.6","16.4"," 1.5"," 0.2"," 0.0"," 0.0",NA," 0.0",NA," 1.0"," 0.2",NA," 1.8",NA," 0.0"," 0.0",NA," 0.0"," 0.1"," 0.0",NA,NA,NA," 0.0"," 0.0",NA,NA,NA,NA," 0.0"," 0.0"," 0.0",NA,NA,NA,NA," 0.0"," 0.0"," 0.0"," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sutherland","IA","2008","40.2","35.7"," 0.0"," 0.7"," 7.5"," 0.8"," 0.2"," 0.1"," 0.0"," 1.0"," 9.6"," 0.1"," 0.5"," 0.0",NA," 0.0"," 0.0"," 0.0"," 0.6"," 0.0"," 0.0"," 2.7"," 0.0"," 0.0"," 0.0",NA," 0.0",NA,NA," 0.0",NA,NA,NA,NA," 0.0",NA,NA,NA," 0.0"," 0.0",NA," 0.0",NA," 0.0"," 0.0",NA," 0.0"," 0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sutherland","IA","2009","41.6","34.5"," 0.0"," 0.7"," 7.5"," 0.8"," 0.2"," 0.0"," 0.0"," 0.9"," 9.3"," 0.1"," 0.6"," 0.0",NA," 0.0"," 0.0"," 0.0"," 0.4"," 0.0"," 0.0"," 2.7",NA," 0.0"," 0.0",NA," 0.0"," 0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.0",NA,NA,NA,NA," 0.1"," 0.0"," 0.0"," 0.0"," 0.3",NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sutherland","IA","2010","43.9","36.8"," 0.0"," 0.7"," 4.8"," 0.8"," 0.2"," 0.1"," 0.0"," 0.8"," 7.6"," 0.2"," 0.4"," 0.0"," 0.0"," 0.0"," 0.0"," 0.0"," 0.5"," 0.0",NA," 2.7"," 0.0",NA," 0.0",NA," 0.0"," 0.1",NA," 0.0",NA,NA,NA,NA,NA,NA,NA," 0.0"," 0.0"," 0.0",NA,NA,NA," 0.0"," 0.0",NA,NA," 0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sutherland","IA","2011","44.2","32.9"," 0.0"," 0.8"," 5.4"," 0.7"," 0.3"," 0.1"," 0.0"," 0.9"," 9.6"," 0.1"," 1.2"," 0.0",NA," 0.0"," 0.0"," 0.0"," 0.6"," 0.0",NA," 2.7"," 0.0",NA,NA,NA," 0.0"," 0.2",NA," 0.0"," 0.0",NA,NA,NA,NA,NA,NA," 0.0"," 0.0",NA,NA," 0.0",NA,NA,NA,NA,NA," 0.3"," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sutherland","IA","2012","44.3","32.5"," 0.0"," 0.8"," 5.4"," 0.8"," 0.2"," 0.1"," 0.1"," 0.9","10.1"," 0.1"," 1.2"," 0.0",NA," 0.0"," 0.0"," 0.0"," 0.5"," 0.0"," 0.0"," 2.7",NA,NA," 0.0",NA," 0.0"," 0.1",NA,NA,NA,NA,NA," 0.0",NA,NA,NA,NA," 0.0"," 0.0"," 0.0",NA,NA,NA,NA," 0.0"," 0.0"," 0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sutherland","IA","2013","44.4","32.6"," 0.0"," 0.8"," 5.5"," 0.8"," 0.2"," 0.1"," 0.0"," 0.9"," 9.8"," 0.1"," 1.2"," 0.0"," 0.0"," 0.0"," 0.0"," 0.0"," 0.5"," 0.0",NA," 2.7",NA," 0.0"," 0.0",NA," 0.0"," 0.1"," 0.0",NA,NA,NA,NA,NA,NA,NA,NA," 0.0"," 0.0",NA," 0.0",NA,NA,NA,NA,NA," 0.0"," 0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ames","IA","2009","39.3","27.7"," 0.0"," 0.8"," 8.0"," 2.2"," 0.5"," 0.2"," 0.1"," 6.2","13.5"," 0.8"," 0.1"," 0.0"," 0.0"," 0.0"," 0.0"," 0.0"," 0.1"," 0.1"," 0.0",NA,NA," 0.0"," 0.0",NA," 0.0"," 0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.0"," 0.0",NA,NA,NA," 0.0"," 0.0"," 0.0"," 0.0"," 0.0"," 0.0"," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
